id,nom,municipi,sstt,ssttNou,idResposta,dataResposta,pDepartament,pAltres,pTotal,e75paret,e75rodes,e65paret,e65rodes,eTotal,srFixes,srRodes,srTotal,retirada,armaris
"17000470",Escola Carles Faust,Blanes,GIR,GIR,4227045,30/03/2022,1,2,3,8,0,0,0,8,8,0,8,5,2
"17000548",Escola Mossèn Joan Batlle,Blanes,GIR,GIR,4213664,23/03/2022,0,0,0,13,0,0,0,13,13,0,13,13,4
"17000551",Institut Sa Palomera,Blanes,GIR,GIR,4228313,30/03/2022,1,0,1,5,1,0,0,6,5,1,6,0,0
"17000561",Escola de Bordils,Bordils,GIR,GIR,4222068,28/03/2022,0,0,0,0,5,0,5,10,0,0,0,0,1
"17000573",Escola Sant Andreu de Borrassà,Borrassà,GIR,GIR,4215995,24/03/2022,2,2,4,0,2,0,0,2,0,2,2,2,1
"17000603",Escola Santa Cecília - ZER Les Salines,Boadella i les Escaules,GIR,GIR,4223575,28/03/2022,2,0,2,0,0,1,1,2,1,1,2,1,1
"17000676",Escola Sant Esteve,Caldes de Malavella,GIR,GIR,4214520,23/03/2022,0,4,4,15,0,0,0,15,2,0,2,0,4
"17000688",Escola Pere Rosselló,Calonge (Calonge i Sant Antoni),GIR,GIR,4214509,23/03/2022,8,0,8,6,1,7,1,15,13,2,15,14,4
"17000706",Institut Puig Cargol,Calonge (Calonge i Sant Antoni),GIR,GIR,4214717,23/03/2022,1,0,1,0,0,19,0,19,19,0,19,0,0
"17000718",Escola Llevantí de Mar,Sant Antoni de Calonge (Calonge i Sant Antoni),GIR,GIR,4214011,23/03/2022,0,1,1,9,0,0,0,9,9,0,9,9,2
"17000731",Escola Pirineu,Campdevànol,GIR,GIR,4224835,29/03/2022,0,12,12,7,0,0,0,7,5,2,7,6,2
"17000779",Escola Doctor Robert,Camprodon,GIR,GIR,4218414,25/03/2022,0,0,0,8,2,1,0,11,0,2,2,9,3
"17000822",Escola Els Dòlmens - ZER Requesens,Capmany,GIR,GIR,4214437,23/03/2022,1,1,2,3,0,0,0,3,3,0,3,3,1
"17000846",Escola Puig d'Arques,Cassà de la Selva,GIR,GIR,4228168,30/03/2022,0,0,0,18,1,0,0,19,10,0,10,18,3
"17000861",Escola Castellroc,Castellfollit de la Roca,GIR,GIR,4224741,29/03/2022,1,1,2,3,0,0,0,3,2,0,2,1,0
"17000871",Escola Ruiz Amado,Castelló d'Empúries,GIR,GIR,4225095,29/03/2022,0,0,0,18,0,0,0,18,10,0,10,18,4
"17000883",Escola Vall d'Aro,Castell d'Aro (Castell-Platja d'Aro),GIR,GIR,4225492,29/03/2022,0,0,0,0,9,0,0,9,0,9,9,0,1
"17000895",Escola Els Estanys,Platja d'Aro (Castell-Platja d'Aro),GIR,GIR,4213614,23/03/2022,0,8,8,16,1,0,0,17,16,1,17,7,4
"17000913",Escola L'Aulet,Celrà,GIR,GIR,4229263,31/03/2022,0,0,0,0,14,0,0,14,0,5,5,0,3
"17000925",Escola L'Aixart,Cervià de Ter,GIR,GIR,4230065,31/03/2022,1,0,1,1,2,3,0,6,3,0,3,1,1
"17000937",Escola Mossèn Josep Maria Albert - ZER Empordà,Cistella,GIR,GIR,4231943,01/04/2022,0,0,0,0,0,0,1,1,0,0,0,0,0
"17000950",Escola Puig d'Esquers - ZER Cap de Creus,Colera,GIR,GIR,4227913,30/03/2022,1,0,1,0,0,0,2,2,0,2,2,1,2
"17000986",Escola La Vall del Terri,Cornellà del Terri,GIR,GIR,4231391,01/04/2022,0,0,0,13,1,0,0,14,13,1,14,0,4
"17000998",Escola El Rodonell,Corçà,GIR,GIR,4229236,31/03/2022,1,0,1,5,0,0,0,5,0,0,0,5,2
"17001024",Escola Les Gavarres - ZER Empordanet-Gavarres,"Cruïlles (Cruïlles, Monells i Sant Sadurní l'Heura)",GIR,GIR,4231047,01/04/2022,1,1,2,0,0,0,0,0,0,0,0,0,0
"17001036",Escola Mont-roig - ZER Requesens,Darnius,GIR,GIR,4213201,23/03/2022,2,0,2,1,0,0,0,1,0,0,0,1,1
"17001048",Escola Empúries,L'Escala,GIR,GIR,4222524,28/03/2022,0,0,0,0,3,23,0,26,23,3,26,23,4
"17001085",Escola Antoni Balmanya - ZER Requesens,Espolla,GIR,GIR,4231357,01/04/2022,1,0,1,0,0,0,0,0,0,0,0,0,1
"17001097",Escola Carles de Fortuny,Esponellà,GIR,GIR,4213216,23/03/2022,1,0,1,1,0,4,0,5,0,0,0,4,1
"17001103",Escola Salvador Dalí,Figueres,GIR,GIR,4211969,22/03/2022,0,0,0,18,0,0,2,20,8,2,10,18,2
"17001115",Escola Josep Pous i Pagès,Figueres,GIR,GIR,4231076,01/04/2022,1,2,3,3,8,0,0,11,3,8,11,0,4
"17001218",Institut Ramon Muntaner,Figueres,GIR,GIR,4230230,31/03/2022,0,2,2,0,5,0,0,5,0,5,5,0,2
"17001221",Institut Narcís Monturiol,Figueres,GIR,GIR,4229495,31/03/2022,0,0,0,37,0,0,0,37,0,0,0,37,0
"17001279",Escola Sant Pau,Figueres,GIR,GIR,4231119,01/04/2022,0,0,0,13,1,3,1,18,16,2,18,15,5
"17001280",Escola Joaquim Cusí i Furtunet,Figueres,GIR,GIR,4227972,30/03/2022,1,8,9,5,1,7,2,15,6,3,9,9,2
"17001292",Escola Les Moreres,Flaçà,GIR,GIR,4226017,29/03/2022,1,0,1,6,0,0,2,8,6,2,8,5,2
"17001346",Escola Forn d'Anells,Fornells de la Selva,GIR,GIR,4213843,23/03/2022,0,0,0,10,6,0,0,16,10,6,16,16,4
"17001361",Escola Teresa de Pallejà,Fortià,GIR,GIR,4228252,30/03/2022,1,0,1,5,0,0,0,5,2,0,2,5,2
"17001371",Escola de Garrigàs - ZER Empordà,Garrigàs,GIR,GIR,4215929,24/03/2022,1,1,2,1,0,0,0,1,0,0,0,1,1
"17001383",Escola Joaquim Gifre,Garriguella,GIR,GIR,4230819,01/04/2022,2,4,6,3,1,0,0,4,3,0,3,0,2
"17001395",Escola Santa Coloma - ZER Cerdanya,Ger,GIR,APA,4228418,30/03/2022,2,0,2,0,2,0,1,3,0,3,3,0,1
"17001425",Escola Eiximenis,Girona,GIR,GIR,4218856,25/03/2022,0,0,0,0,9,0,0,9,0,9,9,0,2
"17001449",Escola Annexa - Joan Puigbert,Girona,GIR,GIR,4230238,31/03/2022,0,0,0,14,2,1,0,17,15,2,17,15,2
"17001450",Escola Joan Bruguera,Girona,GIR,GIR,4222116,28/03/2022,0,0,0,8,1,0,0,9,8,1,9,0,2
"17001462",Escola Verd,Girona,GIR,GIR,4218110,25/03/2022,0,0,0,5,4,0,0,9,5,4,9,0,1
"17001486",Escola Montjuïc,Girona,GIR,GIR,4211891,22/03/2022,0,0,0,9,0,0,0,9,9,0,9,7,2
"17001516",Escola Pla de Girona,Girona,GIR,GIR,4229349,31/03/2022,0,1,1,15,0,0,1,16,15,1,16,15,2
"17001693",CEE Font de l'Abella,Girona,GIR,GIR,4229533,31/03/2022,11,0,11,1,0,15,0,16,0,0,0,5,3
"17001723",Institut Jaume Vicens Vives,Girona,GIR,GIR,4231319,01/04/2022,0,0,0,16,0,0,1,17,0,0,0,0,0
"17001735",Institut Montilivi,Girona,GIR,GIR,4229804,31/03/2022,0,0,0,1,0,0,0,1,0,0,0,0,37
"17001759",Institut Escola d'Hostaleria i Turisme de Girona,Girona,GIR,GIR,4212811,23/03/2022,0,0,0,8,4,4,0,16,12,4,16,0,10
"17001838",Escola Àgora,Girona,GIR,GIR,4212021,22/03/2022,0,0,0,4,9,0,0,13,4,9,13,9,1
"17001887",Escola Carme Auguet,Girona,GIR,GIR,4212317,22/03/2022,1,0,1,8,0,0,0,8,4,0,4,0,2
"17001930",Escola Josep Dalmau i Carles,Girona,GIR,GIR,4216149,24/03/2022,1,0,1,18,0,0,0,18,10,0,10,0,6
"17001954",Escola de Vila-roja,Vila-roja (Girona),GIR,GIR,4212125,22/03/2022,1,0,1,6,1,0,0,7,6,1,7,2,3
"17001981",Escola Mare de Déu dels Socors,Hostalric,GIR,GIR,4218774,25/03/2022,1,0,1,28,0,0,0,28,28,0,28,23,0
"17002004",Escola Josep Peñuelas del Rio,La Jonquera,GIR,GIR,4216478,24/03/2022,0,0,0,12,6,0,0,18,12,6,18,7,4
"17002028",Escola Montserrat Vayreda i Trullol,Lladó,GIR,GIR,4231452,01/04/2022,1,0,1,0,0,3,1,4,3,1,4,3,0
"17002031",Escola Lacustària,Llagostera,GIR,GIR,4230112,31/03/2022,4,0,4,14,0,0,0,14,0,0,0,14,4
"17002065",Escola Les Moreres - ZER Vall de Ter,Llanars,GIR,GIR,4222183,28/03/2022,1,0,1,1,0,0,0,1,1,0,1,1,1
"17002077",Escola Pompeu Fabra,Llançà,GIR,GIR,4212208,22/03/2022,1,1,2,18,1,1,0,20,19,1,20,18,4
"17002089",Escola de Llers,Llers,GIR,GIR,4223413,28/03/2022,1,0,1,0,0,9,0,9,5,0,5,0,2
"17002090",Escola Jaume I - ZER Cerdanya,Llívia,GIR,APA,4228227,30/03/2022,3,3,6,2,0,0,1,3,2,0,2,0,0
"17002107",Escola Pere Torrent,Lloret de Mar,GIR,GIR,4223442,28/03/2022,0,10,10,0,4,7,6,17,7,10,17,16,6
"17002168",Escola Les Salines - ZER Les Salines,Maçanet de Cabrenys,GIR,GIR,4221395,28/03/2022,1,0,1,1,0,2,1,4,3,1,4,1,1
"17002181",Escola Sant Jordi,Maçanet de la Selva,GIR,GIR,4217472,25/03/2022,9,0,9,0,0,0,0,0,8,1,9,9,4
"17002193",Escola Santa Fe,Sant Julià de Ramis,GIR,GIR,4219102,25/03/2022,1,0,1,6,0,1,0,7,7,0,7,7,0
"17002201",Escola Finestres,Mieres,GIR,GIR,4213908,23/03/2022,0,0,0,1,0,0,0,1,0,0,0,0,1
"17002247",Escola Mont Cós - ZER El Llierca,Montagut (Montagut i Oix),GIR,GIR,4214203,23/03/2022,1,2,3,0,1,2,0,3,0,0,0,2,1
"17002259",Escola Torres Jonama,Mont-ras,GIR,GIR,4227395,30/03/2022,0,3,3,8,1,0,0,9,3,1,4,9,2
"17002260",Escola Joaquim Vallmajó,Navata,GIR,GIR,4215422,24/03/2022,1,0,1,0,0,0,1,1,0,0,0,0,1
"17002296",Escola Malagrida,Olot,GIR,GIR,4228198,30/03/2022,0,0,0,18,0,0,0,18,10,0,10,18,4
"17002314",Escola Pla de Dalt,Olot,GIR,GIR,4218885,25/03/2022,0,0,0,4,2,0,0,6,4,2,6,18,4
"17002326",Escola Volcà Bisaroques,Olot,GIR,GIR,4227412,30/03/2022,0,0,0,16,2,0,0,18,16,2,18,18,4
"17002387",Institut Montsacopa,Olot,GIR,GIR,4230866,01/04/2022,0,0,0,22,3,0,0,25,0,0,0,0,0
"17002399",Institut La Garrotxa,Olot,GIR,GIR,4218047,25/03/2022,0,0,0,40,3,0,0,43,12,0,12,43,6
"17002429",Escola Sant Roc,Olot,GIR,GIR,4212984,23/03/2022,0,1,1,20,0,0,0,20,20,0,20,20,2
"17002430",Escola Maria Pagès i Trayter,Ordis,GIR,GIR,4216526,24/03/2022,1,0,1,2,0,1,0,3,3,0,3,1,1
"17002442",Escola La Vall,Osor,GIR,GIR,4228057,30/03/2022,2,1,3,0,0,0,0,0,0,0,0,0,0
"17002481",Escola Torres Jonama,Palafrugell,GIR,GIR,4216631,24/03/2022,13,1,14,0,1,3,0,4,3,1,4,4,4
"17002491",Escola Josep Barceló i Matas,Palafrugell,GIR,GIR,4213284,23/03/2022,1,6,7,15,2,0,0,17,15,2,17,15,4
"17002545",Institut Frederic Martí i Carreras,Palafrugell,GIR,GIR,4213590,23/03/2022,0,0,0,24,0,0,0,24,0,0,0,24,12
"17002557",Institut Baix Empordà,Palafrugell,GIR,GIR,4229797,31/03/2022,1,1,2,15,6,12,0,33,0,0,0,27,21
"17002569",Escola La Vila,Palamós,GIR,GIR,4224772,29/03/2022,0,0,0,25,3,0,0,28,25,3,28,0,7
"17002624",Escola Martí Inglès,Palau-saverdera,GIR,GIR,4218043,25/03/2022,1,3,4,3,2,0,0,5,2,2,4,3,1
"17002651",Escola Quermany,Pals,GIR,GIR,4214422,23/03/2022,0,0,0,7,2,0,0,9,7,2,9,9,2
"17002703",Escola Pau,Pau,GIR,GIR,4212217,22/03/2022,1,3,4,1,0,0,0,1,0,0,0,1,1
"17002715",Escola Pedra Blanca - ZER Empordanet-Gavarres,La Pera,GIR,GIR,4215917,24/03/2022,1,0,1,2,0,0,0,2,2,0,2,2,1
"17002740",Escola Ramon Muntaner,Peralada,GIR,GIR,4212211,22/03/2022,0,0,0,9,0,0,0,9,9,0,9,0,2
"17002752",Escola Sant Cristòfol,Les Planes d'Hostoles,GIR,GIR,4227993,30/03/2022,1,0,1,8,2,0,0,10,8,2,10,8,2
"17002764",Escola Núria Morer i Pi - ZER Comte Arnau,Planoles,GIR,GIR,4211885,22/03/2022,2,0,2,3,0,0,0,3,0,0,0,2,0
"17002776",Escola Tramuntana - ZER Empordà,Pont de Molins,GIR,GIR,4230269,31/03/2022,1,0,1,1,0,2,0,3,1,0,1,3,1
"17002791",Escola L'Entorn,Porqueres,GIR,GIR,4217835,25/03/2022,0,0,0,18,0,0,0,18,18,0,18,15,5
"17002818",Escola Frigolet,Porqueres,GIR,GIR,4215774,24/03/2022,1,0,1,0,0,0,0,0,0,0,0,0,1
"17002831",Escola Sant Jaume,Portbou,GIR,GIR,4216168,24/03/2022,1,0,1,0,0,3,0,3,0,0,0,1,1
"17002879",Escola Les Clisques - ZER Cap de Creus,El Port de la Selva,GIR,GIR,4225785,29/03/2022,1,0,1,2,2,2,2,8,0,2,2,1,1
"17002880",Escola Alfons I,Puigcerdà,GIR,APA,4211901,22/03/2022,0,1,1,16,0,0,0,16,16,0,16,10,3
"17002922",Escola Santa Margarida,Quart,GIR,GIR,4223922,28/03/2022,0,0,0,11,0,0,0,11,11,0,11,11,1
"17002983",Escola El Bruc,Riells i Viabrea,GIR,GIR,4213303,23/03/2022,0,0,0,0,9,0,0,9,0,5,5,0,2
"17002995",Escola Joan Maragall,Ripoll,GIR,GIR,4230978,01/04/2022,0,0,0,12,0,0,0,12,12,0,12,15,5
"17003070",Escola Josep Boada,Riudarenes,GIR,GIR,4213015,23/03/2022,1,0,1,0,0,0,0,0,0,0,0,0,2
"17003082",Escola Lluís Castells,Riudaura,GIR,GIR,4225838,29/03/2022,1,0,1,1,7,0,0,8,1,7,8,1,2
"17003094",Escola de Riudellots de la Selva,Riudellots de la Selva,GIR,GIR,4225609,29/03/2022,0,1,1,5,0,0,0,5,5,0,5,10,3
"17003136",Escola Narcís Monturiol,Roses,GIR,GIR,4231667,01/04/2022,0,0,0,9,1,0,0,10,9,1,10,10,3
"17003151",Escola Silvestre Santaló,Salt,GIR,GIR,4215872,24/03/2022,1,0,1,9,0,0,0,9,9,0,9,0,2
"17003203",Institut Salvador Espriu,Salt,GIR,GIR,4217774,25/03/2022,0,0,0,31,0,0,0,31,0,0,0,31,6
"17003215",Escola La Farga,Salt,GIR,GIR,4230026,31/03/2022,1,0,1,16,2,0,0,18,16,2,18,16,2
"17003227",Escola Sant Sebastià - ZER Requesens,Sant Climent Sescebes,GIR,GIR,4213993,23/03/2022,2,3,5,3,0,0,0,3,3,0,3,3,1
"17003264",Escola Gaziel,Sant Feliu de Guíxols,GIR,GIR,4227865,30/03/2022,0,10,10,0,0,10,0,10,0,0,0,15,5
"17003306",Institut Sant Elm,Sant Feliu de Guíxols,GIR,GIR,4227769,30/03/2022,0,0,0,18,0,0,0,18,0,0,0,5,15
"17003318",Institut de Sant Feliu de Guíxols,Sant Feliu de Guíxols,GIR,GIR,4229261,31/03/2022,0,0,0,37,0,0,0,37,0,0,0,37,0
"17003321",Escola Mossèn Baldiri Reixach,Sant Feliu de Guíxols,GIR,GIR,4214400,23/03/2022,4,0,4,0,12,2,3,17,0,0,0,0,4
"17003343",Escola Rocalba,Sant Feliu de Pallerols,GIR,GIR,4216340,24/03/2022,1,1,2,3,0,4,1,8,7,1,8,7,2
"17003392",Escola Agustí Gifre,Sant Gregori,GIR,GIR,4212491,22/03/2022,0,0,0,23,23,0,0,46,0,0,0,21,3
"17003422",Escola Taialà,Domeny (Girona),GIR,GIR,4225778,29/03/2022,0,0,0,19,2,0,0,21,19,2,21,20,6
"17003434",Escola Guilleries,Sant Hilari Sacalm,GIR,GIR,4224939,29/03/2022,0,0,0,13,4,0,0,17,13,4,17,10,4
"17003461",Escola Les Escomes,Sant Jaume de Llierca,GIR,GIR,4226994,30/03/2022,2,2,4,5,0,0,0,5,5,0,5,3,2
"17003471",Escola Sant Jordi,Sant Jordi Desvalls,GIR,GIR,4218269,25/03/2022,2,0,2,4,0,1,0,5,2,0,2,4,1
"17003537",Escola de Vallfogona de Ripollès - ZER Comte Arnau,Vallfogona de Ripollès,GIR,GIR,4214515,23/03/2022,2,0,2,0,0,0,0,0,0,0,0,0,0
"17003598",Escola Vallgarriga,Sant Miquel de Fluvià,GIR,GIR,4212944,23/03/2022,1,0,1,0,4,0,0,4,0,4,4,0,1
"17003616",Escola Els Pinets - ZER Vall de Ter,Sant Pau de Segúries,GIR,GIR,4217719,25/03/2022,1,0,1,0,0,3,0,3,3,0,3,4,0
"17003628",Escola Llagut,Sant Pere Pescador,GIR,GIR,4229995,31/03/2022,2,0,2,8,0,0,0,8,8,0,8,0,5
"17003631",Escola La Pedra Dreta - ZER Empordanet-Gavarres,"Sant Sadurní de l'Heura (Cruïlles, Monells i Sant Sadurní l'Heura)",GIR,GIR,4229373,31/03/2022,1,0,1,1,0,0,0,1,1,0,1,1,1
"17003641",Escola Sant Salvador d'Horta,Santa Coloma de Farners,GIR,GIR,4215838,24/03/2022,1,0,1,20,0,0,0,20,0,0,0,20,1
"17003689",Escola Pedralta,Santa Cristina d'Aro,GIR,GIR,4226745,30/03/2022,0,5,5,0,0,5,0,5,0,0,0,17,3
"17003719",Escola Joan Maragall,Santa Pau,GIR,GIR,4231352,01/04/2022,1,2,3,2,0,0,2,4,1,0,1,2,2
"17003732",Escola Castanyer,Sant Joan les Fonts,GIR,GIR,4228973,31/03/2022,1,2,3,8,0,0,0,8,8,0,8,4,0
"17003756",Escola Montserrat,Sarrià de Ter,GIR,GIR,4224818,29/03/2022,0,1,1,0,2,0,0,2,0,0,0,0,3
"17003768",Escola Els Terraprims,"Camallera (Saus, Camallera i Llampaies)",GIR,GIR,4229612,31/03/2022,1,0,1,6,0,0,0,6,6,0,6,4,2
"17003781",Escola Juncadella,La Cellera de Ter,GIR,GIR,4213161,23/03/2022,0,0,0,8,3,0,0,11,2,1,3,0,3
"17003801",Escola Bora Gran,Serinyà,GIR,GIR,4218842,25/03/2022,1,0,1,0,2,0,0,2,0,2,2,1,1
"17003823",Escola Verdaguer,Sils,GIR,GIR,4227396,30/03/2022,0,0,0,14,2,2,0,18,16,2,18,14,3
"17003860",Escola Portitxol,L'Estartit (Torroella de Montgrí),GIR,GIR,4225356,29/03/2022,1,4,5,13,2,0,0,15,13,2,15,12,3
"17003872",Escola Guillem de Montgrí,Torroella de Montgrí,GIR,GIR,4224112,28/03/2022,0,0,0,23,3,0,0,26,23,3,26,20,7
"17003902",Escola Joan Roura i Parella - ZER El Llierca,Tortellà,GIR,GIR,4214001,23/03/2022,1,0,1,0,5,0,0,5,0,5,5,0,2
"17003926",Escola Ignasi Melé i Farré,Tossa de Mar,GIR,GIR,4229653,31/03/2022,2,9,11,11,0,0,0,11,11,0,11,5,2
"17003938",Escola Puig Rodó - ZER Montgrí,Ullà,GIR,GIR,4214112,23/03/2022,1,0,1,0,3,0,2,5,0,5,5,4,1
"17003941",Escola L'Estany - ZER Empordanet-Gavarres,Ullastret,GIR,GIR,4218456,25/03/2022,1,0,1,0,0,0,1,1,0,1,1,0,1
"17004001",Escola Verntallat,El Mallol (La Vall d'en Bas),GIR,GIR,4228989,31/03/2022,0,0,0,12,1,0,0,13,6,1,7,12,4
"17004049",Escola Oliveres Mil·lenàries - ZER Tramuntana,Ventalló,GIR,GIR,4230436,31/03/2022,1,1,2,0,3,0,0,3,0,3,3,0,2
"17004062",Escola Santa Bàrbara - ZER Els Castells,Vidrà,CCE,CCE,4215681,24/03/2022,0,0,0,3,0,0,0,3,3,0,3,2,2
"17004074",Escola Sant Iscle,Vidreres,GIR,GIR,4211856,22/03/2022,0,0,0,11,0,2,0,13,13,0,13,12,2
"17004098",Escola Torre d'en Reig,Vilabertran,GIR,GIR,4213917,23/03/2022,1,0,1,9,0,0,0,9,0,0,0,0,3
"17004116",Escola Madrenc,Vilablareix,GIR,GIR,4228950,31/03/2022,1,2,3,0,15,0,0,15,0,15,15,0,5
"17004128",Escola Puig Segalar - ZER Tramuntana,Viladamat,GIR,GIR,4212918,23/03/2022,1,2,3,0,0,0,1,1,0,1,1,0,1
"17004153",Escola de Sant Esteve de Guialbes,Sant Esteve de Guialbes (Vilademuls),GIR,GIR,4227075,30/03/2022,2,0,2,0,0,4,0,4,4,0,4,3,2
"17004189",Escola Els Castanyers - ZER Guilleries,Viladrau,CCE,CCE,4213598,23/03/2022,2,0,2,0,1,0,2,3,0,3,3,3,1
"17004190",Escola Sol i Vent,Vilafant,GIR,GIR,4213276,23/03/2022,5,3,8,3,1,0,0,4,3,0,3,1,1
"17004207",Escola Santiago Ratés,Vilajuïga,GIR,GIR,4228868,31/03/2022,1,0,1,3,0,0,0,3,3,0,3,2,2
"17004219",Escola La Daina - ZER Vall de Ter,Vilallonga de Ter,GIR,GIR,4229397,31/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,0
"17004220",Escola Els Valentins - ZER Tramuntana,Vilamacolum,GIR,GIR,4225231,29/03/2022,1,1,2,1,1,0,0,2,0,0,0,1,1
"17004232",Escola Josep de Ribot i Olivas,Vilamalla,GIR,GIR,4217642,25/03/2022,0,3,3,6,0,3,0,9,9,0,9,6,2
"17004244",Escola Tramuntana - ZER Empordà,Vilanant,GIR,GIR,4229769,31/03/2022,2,1,3,0,0,2,0,2,0,0,0,0,1
"17004281",Escola Josep Madrenys,Vilobí d'Onyar,GIR,GIR,4216723,24/03/2022,0,0,0,13,3,0,0,16,13,3,16,0,4
"17004293",Escola Manuel de Pedrolo - ZER Les Salines,Biure,GIR,GIR,4228752,31/03/2022,1,0,1,0,0,3,0,3,0,0,0,0,1
"17004335",Escola Santa Eugènia,Girona,GIR,GIR,4217789,25/03/2022,0,0,0,4,5,0,0,9,4,5,9,0,4
"17004347",Escola Font de la Pólvora,Vila-roja (Girona),GIR,GIR,4218738,25/03/2022,1,0,1,2,0,0,0,2,2,0,2,0,0
"17004360",CEE La Maçana,Salt,GIR,GIR,4227001,30/03/2022,2,0,2,1,0,0,0,1,1,0,1,0,0
"17004438",Institut Alexandre Deulofeu,Figueres,GIR,GIR,4213631,23/03/2022,0,0,0,28,0,0,0,28,28,0,28,0,10
"17004451",Escola Jaume Vicens i Vives,Roses,GIR,GIR,4223443,28/03/2022,1,5,6,15,0,0,0,15,15,0,15,11,4
"17004463",Escola Anicet de Pagès i de Puig,Figueres,GIR,GIR,4218296,25/03/2022,1,0,1,6,5,0,0,11,6,5,11,4,4
"17004487",Institut Rafael Campalans,Anglès,GIR,GIR,4229520,31/03/2022,0,20,20,7,1,0,0,8,0,0,0,34,0
"17004499",Institut Narcís Xifra i Masmitjà,Girona,GIR,GIR,4227911,30/03/2022,0,0,0,47,0,0,0,47,47,0,47,47,20
"17004517",Institut Anton Busquets i Punset,Sant Hilari Sacalm,GIR,GIR,4223124,28/03/2022,3,0,3,20,1,0,0,21,20,1,21,20,4
"17004529",Escola Migdia,Girona,GIR,GIR,4211872,22/03/2022,0,2,2,19,4,0,0,23,19,4,23,23,4
"17004530",Institut Santiago Sobrequés i Vidal,Girona,GIR,GIR,4230950,01/04/2022,0,0,0,25,0,0,0,25,0,1,1,25,8
"17004566",Escola Napoleó Soliva,Blanes,GIR,GIR,4211945,22/03/2022,0,0,0,0,0,0,11,11,0,0,0,0,0
"17004578",Institut Castell d'Estela,Amer,GIR,GIR,4229392,31/03/2022,0,0,0,0,11,0,0,11,0,11,11,0,6
"17004657",Escola Esteve Carles,Lloret de Mar,GIR,GIR,4229415,31/03/2022,0,2,2,6,5,0,0,11,6,5,11,6,3
"17004682",Escola L'Estació,Sant Feliu de Guíxols,GIR,GIR,4223053,28/03/2022,0,4,4,17,0,0,0,17,6,0,6,17,4
"17004694",Escola Cassià Costal,Girona,GIR,GIR,4225762,29/03/2022,1,0,1,16,0,0,0,16,0,0,0,11,4
"17004712",CEE Ventijol,Blanes,GIR,GIR,4225446,29/03/2022,3,1,4,5,2,5,0,12,10,2,12,3,2
"17004724",CEE Palau,Girona,GIR,GIR,4218115,25/03/2022,3,0,3,9,0,0,0,9,9,0,9,0,0
"17004736",CEE Els Àngels,Sant Joan de Palamós (Palamós),GIR,GIR,4213300,23/03/2022,6,0,6,7,2,0,0,9,7,2,9,7,1
"17004748",CEE Mare de Déu del Mont,Vilafant,GIR,GIR,4227840,30/03/2022,11,2,13,4,1,2,1,8,1,2,3,6,1
"17004751",Escola Tomàs Raguer,Ripoll,GIR,GIR,4227843,30/03/2022,0,5,5,0,0,4,2,6,4,2,6,4,2
"17004761",CEE Doctor Ramon Suriñach,Ripoll,GIR,GIR,4215541,24/03/2022,2,1,3,0,0,0,0,0,0,0,0,0,0
"17004827",Escola Alzina Reclamadora,Fontcoberta,GIR,GIR,4226840,30/03/2022,0,0,0,0,0,0,11,11,0,0,0,0,2
"17004852",EOI de Girona,Girona,GIR,GIR,4229084,31/03/2022,0,2,2,19,2,0,0,21,0,2,2,18,0
"17004864",Escola El Pla,Salt,GIR,GIR,4213799,23/03/2022,0,1,1,10,6,0,0,16,10,6,16,18,2
"17004876",Escola l'Olivar Vell,Esclanyà (Begur),GIR,GIR,4217168,24/03/2022,1,1,2,1,1,3,0,5,3,1,4,0,1
"17004888",Escola Santa Cecília - ZER Cerdanya,Bolvir,GIR,APA,4218089,25/03/2022,0,0,0,0,0,0,0,0,0,0,0,0,1
"17004891",Escola Josep Pallach,Figueres,GIR,GIR,4212951,23/03/2022,0,0,0,12,1,4,1,18,16,2,18,18,4
"17004906",Escola Salvador Espriu,Vidreres,GIR,GIR,4212933,23/03/2022,0,6,6,16,2,0,0,18,10,2,12,18,4
"17004943",Escola Montfalgars,Girona,GIR,GIR,4230236,31/03/2022,0,0,0,18,0,0,0,18,18,0,18,18,2
"17004955",Escola Pompeu Fabra,Lloret de Mar,GIR,GIR,4214554,23/03/2022,7,0,7,0,11,0,12,23,0,0,0,6,0
"17005017",Escola Quatre Vents,Blanes,GIR,GIR,4214046,23/03/2022,0,0,0,11,1,0,1,13,11,1,12,11,3
"17005029",Escola L'Esquirol - ZER Vall de Ter,Ogassa,GIR,GIR,4225664,29/03/2022,1,0,1,0,0,1,0,1,1,0,1,2,0
"17005042",Institut Carles Rahola i Llorens,Girona,GIR,GIR,4229105,31/03/2022,0,0,0,19,2,0,0,21,19,2,21,19,2
"17005182",Escola Can Puig,Banyoles,GIR,GIR,4218775,25/03/2022,0,0,0,18,0,0,0,18,10,0,10,18,4
"17005248",Escola Mas Clarà,La Bisbal d'Empordà,GIR,GIR,4218284,25/03/2022,0,5,5,0,0,13,0,13,6,0,6,13,4
"17005251",Institut El Pedró,L'Escala,GIR,GIR,4228213,30/03/2022,6,0,6,19,0,0,0,19,0,0,0,19,3
"17005261",Escola Montpalau - ZER El Llierca,Argelaguer,GIR,GIR,4225523,29/03/2022,1,0,1,0,0,3,0,3,2,0,2,0,1
"17005339",CFA Les Bernardes,Salt,GIR,GIR,4218090,25/03/2022,0,0,0,7,0,0,0,7,7,0,7,7,1
